member_id,first_created_datetime,signup_datetime
35035,5/30/2022 12:24:52,07/07/2020 12:57
35040,08/05/2020 17:00,07/07/2020 13:03
35083,5/27/2022 23:30:23,07/07/2020 16:04
35192,8/14/2020 14:23:09,07/08/2020 6:32
35213,11/06/2020 19:18,07/08/2020 8:07
35230,9/19/2020 8:45:59,07/08/2020 9:59
35281,09/08/2020 12:40,07/08/2020 13:53
35397,09/06/2020 5:17,07/09/2020 0:07
35423,9/30/2020 21:30:04,07/09/2020 2:40
35484,07/09/2020 14:06,07/09/2020 5:50
35713,8/19/2020 22:14:03,07/09/2020 16:10
35783,2/28/2022 17:18:39,07/09/2020 23:21
35798,8/29/2020 14:33:52,07/10/2020 1:13
35817,6/23/2022 11:11:09,07/10/2020 2:36
35828,11/30/2021 15:00:38,07/10/2020 3:26
35839,08/10/2020 14:16,07/10/2020 4:01
35859,4/26/2022 20:55:44,07/10/2020 5:18
35877,4/21/2021 20:38:28,07/10/2020 6:25
35905,7/16/2020 12:09:18,07/10/2020 7:50
35933,3/13/2022 15:22:56,07/10/2020 9:29
35992,7/17/2020 16:21:28,07/10/2020 12:36
35997,7/16/2020 16:46:09,07/10/2020 12:52
36075,10/06/2020 22:50,07/10/2020 16:48
36089,07/11/2020 16:06,07/10/2020 17:24
36097,07/11/2020 23:21,07/10/2020 17:42
36109,6/22/2022 23:07:08,07/10/2020 18:15
36236,09/02/2020 9:13,07/11/2020 4:29
36238,11/03/2021 3:17,07/11/2020 4:39
36460,4/27/2022 2:06:51,07/11/2020 13:26
36496,09/01/2020 16:40,07/11/2020 14:55
36543,7/15/2020 8:43:41,07/11/2020 16:05
36617,9/29/2020 13:56:39,07/11/2020 18:53
36630,03/01/2022 22:26,07/11/2020 19:25
36645,6/30/2021 13:49:29,07/11/2020 20:22
36653,3/28/2022 0:19:23,07/11/2020 21:31
36690,7/22/2020 21:29:05,07/12/2020 0:35
36751,11/25/2021 8:15:08,07/12/2020 3:01
36761,7/13/2020 0:25:52,07/12/2020 3:17
36771,6/18/2022 8:59:24,07/12/2020 3:35
36825,10/06/2021 21:18,07/12/2020 4:44
36846,5/27/2022 13:46:29,07/12/2020 5:16
36900,10/07/2020 22:29,07/12/2020 7:01
36902,7/13/2020 20:46:40,07/12/2020 7:05
36984,2/15/2022 12:23:11,07/12/2020 10:37
37014,7/15/2020 8:07:00,07/12/2020 12:20
37037,10/25/2021 17:16:13,07/12/2020 13:32
37043,7/16/2020 21:26:02,07/12/2020 14:12
37098,7/19/2020 1:01:29,07/12/2020 16:56
37185,9/15/2020 22:33:05,07/12/2020 23:21
37229,04/11/2021 18:55,7/13/2020 2:02:25
37240,10/14/2020 14:27:35,7/13/2020 2:24:48
37243,01/03/2022 15:31,7/13/2020 2:32:10
37359,3/30/2022 17:50:55,7/13/2020 7:29:30
37474,06/02/2022 20:25,7/13/2020 13:39:19
37529,10/09/2020 12:47,7/13/2020 16:53:53
37599,6/13/2022 15:22:35,7/13/2020 22:37:34
37664,7/16/2020 18:55:32,7/14/2020 3:33:47
37666,08/07/2020 23:02,7/14/2020 3:40:41
37681,7/15/2020 20:41:21,7/14/2020 4:22:34
37687,04/08/2022 15:57,7/14/2020 4:42:38
37760,6/25/2022 15:08:12,7/14/2020 8:25:59
37832,5/26/2022 18:47:20,7/14/2020 12:09:21
37874,7/20/2020 10:52:11,7/14/2020 14:12:49
37877,08/03/2020 14:42,7/14/2020 14:28:46
37884,7/15/2020 13:10:41,7/14/2020 14:59:05
37901,05/07/2022 14:36,7/14/2020 16:12:23
38030,01/05/2021 7:59,7/15/2020 1:26:32
38196,01/03/2021 21:20,7/15/2020 9:54:51
38306,9/13/2020 19:14:37,7/15/2020 15:13:06
38321,1/28/2022 13:32:21,7/15/2020 15:56:39
38331,3/21/2022 15:24:08,7/15/2020 16:08:14
38343,7/16/2020 20:37:43,7/15/2020 16:39:21
38348,3/19/2022 18:27:17,7/15/2020 16:44:27
38429,1/24/2022 16:50:19,7/15/2020 21:28:36
38499,5/18/2022 12:49:54,7/16/2020 1:12:14
38504,8/28/2020 20:06:15,7/16/2020 1:20:36
38594,11/01/2021 18:31,7/16/2020 4:15:02
38623,8/15/2020 20:07:27,7/16/2020 5:16:17
38779,02/10/2022 11:08,7/16/2020 12:44:08
38901,02/07/2022 3:18,7/16/2020 18:12:52
38991,08/10/2020 8:27,7/17/2020 1:58:11
39069,02/12/2022 18:17,7/17/2020 5:33:32
39195,11/15/2021 7:12:30,7/17/2020 12:14:59
39255,7/30/2020 4:35:18,7/17/2020 15:22:41
39257,2/14/2022 8:36:11,7/17/2020 15:35:49
39345,7/28/2021 22:02:08,7/18/2020 0:29:03
39347,7/18/2020 13:57:29,7/18/2020 0:36:56
39413,04/06/2022 21:00,7/18/2020 3:48:43
39429,4/23/2021 17:53:15,7/18/2020 4:55:01
39468,7/19/2020 22:05:50,7/18/2020 6:21:58
39548,12/16/2021 21:42:05,7/18/2020 10:23:56
39556,7/25/2020 12:38:49,7/18/2020 10:40:17
39678,8/25/2020 14:27:16,7/18/2020 17:02:23
39681,05/02/2022 0:29,7/18/2020 17:06:23
39806,7/22/2020 14:19:15,7/19/2020 2:23:15
39821,3/28/2021 13:30:47,7/19/2020 3:21:34
39822,08/01/2020 19:55,7/19/2020 3:23:40
39897,09/11/2020 21:02,7/19/2020 5:33:31
39940,7/19/2020 15:14:25,7/19/2020 6:54:55
39964,06/04/2022 1:05,7/19/2020 7:50:33
40023,2/19/2022 14:26:11,7/19/2020 9:55:56
40039,3/17/2022 14:19:47,7/19/2020 10:24:28
40049,2/22/2022 22:00:14,7/19/2020 10:46:41
40136,3/29/2022 17:14:19,7/19/2020 13:32:53
40165,4/29/2021 20:13:25,7/19/2020 14:51:09
40181,03/01/2022 16:47,7/19/2020 15:26:51
40221,08/07/2020 7:06,7/19/2020 17:41:08
40321,08/03/2020 9:08,7/20/2020 1:28:41
40413,3/21/2022 19:28:08,7/20/2020 6:31:33
40501,12/10/2021 1:20,7/20/2020 11:32:25
40513,8/19/2020 10:19:08,7/20/2020 12:11:09
40651,01/07/2022 16:56,7/21/2020 11:34:16
40660,11/21/2021 10:51:35,7/21/2020 11:51:47
40689,08/03/2020 9:44,7/21/2020 13:26:02
40763,11/13/2020 17:43:43,7/21/2020 16:58:16
40797,8/22/2020 15:54:41,7/21/2020 19:07:27
40809,12/07/2020 10:38,7/21/2020 20:38:30
40810,3/27/2021 10:15:50,7/21/2020 20:52:16
41045,4/20/2022 15:38:10,7/22/2020 9:43:39
41081,10/06/2020 23:19,7/22/2020 11:40:58
41120,04/10/2022 11:31,7/22/2020 13:18:13
41146,05/08/2022 22:20,7/22/2020 14:02:04
41281,6/14/2022 13:11:40,7/22/2020 20:37:41
41291,2/15/2022 21:46:44,7/22/2020 21:09:15
41351,05/04/2021 14:34,7/23/2020 1:29:38
41360,7/24/2020 8:47:29,7/23/2020 1:56:40
41362,7/24/2020 12:25:04,7/23/2020 1:58:15
41447,7/24/2020 12:28:43,7/23/2020 6:05:07
41475,10/02/2020 15:20,7/23/2020 6:44:51
41478,04/05/2021 10:39,7/23/2020 6:50:24
41489,7/23/2020 22:53:20,7/23/2020 7:07:43
41757,9/20/2021 22:54:56,7/23/2020 17:55:40
41765,4/25/2022 14:16:38,7/23/2020 18:11:04
41834,08/09/2020 12:44,7/23/2020 23:58:24
41849,4/21/2022 10:55:10,7/24/2020 0:53:45
41905,7/30/2020 18:05:40,7/24/2020 2:56:29
41993,1/18/2022 21:45:02,7/24/2020 6:35:45
42018,5/13/2022 18:43:14,7/24/2020 7:40:02
42040,3/24/2022 18:23:09,7/24/2020 8:33:04
42050,7/27/2020 12:39:13,7/24/2020 9:04:08
42052,9/19/2021 19:00:09,7/24/2020 9:07:55
42131,08/03/2020 20:15,7/24/2020 11:31:11
42225,01/02/2022 10:29,7/24/2020 15:57:14
42312,6/27/2022 19:00:19,7/24/2020 22:20:01
42331,05/10/2021 15:23,7/25/2020 0:19:30
42352,04/02/2022 13:23,7/25/2020 1:25:30
42407,7/27/2020 20:56:13,7/25/2020 3:38:33
42412,08/06/2020 16:23,7/25/2020 3:44:21
42448,3/17/2022 18:33:22,7/25/2020 5:13:43
42469,12/02/2020 11:16,7/25/2020 6:03:54
42553,1/17/2022 7:44:07,7/25/2020 8:45:56
42555,10/02/2020 19:37,7/25/2020 8:49:11
42662,8/20/2020 23:27:21,7/25/2020 12:05:05
42731,7/28/2020 14:20:29,7/25/2020 15:07:48
42740,7/29/2020 20:24:46,7/25/2020 15:48:59
42812,01/02/2021 16:24,7/25/2020 20:01:15
42835,2/17/2022 6:11:00,7/25/2020 23:16:10
42875,08/05/2020 9:56,7/26/2020 1:41:12
42888,1/20/2022 14:14:27,7/26/2020 2:21:16
42954,7/26/2020 15:46:52,7/26/2020 4:50:22
42972,2/27/2022 19:03:33,7/26/2020 5:29:28
42976,01/04/2022 20:15,7/26/2020 5:36:42
43045,11/28/2021 22:56:05,7/26/2020 8:41:43
43055,4/23/2022 11:44:11,7/26/2020 9:11:10
43102,7/26/2020 20:24:43,7/26/2020 11:12:41
43150,01/06/2021 18:43,7/26/2020 14:28:49
43166,7/27/2020 10:49:23,7/26/2020 15:13:29
43232,8/15/2021 11:52:13,7/26/2020 17:11:06
43233,01/05/2022 23:02,7/26/2020 17:14:52
43292,1/15/2022 16:17:41,7/26/2020 22:29:53
43310,11/11/2021 2:20,7/27/2020 0:03:25
43406,01/09/2022 12:50,7/27/2020 4:26:33
43486,06/12/2022 21:57,7/27/2020 7:12:34
43537,7/28/2020 23:17:27,7/27/2020 9:11:13
43552,7/29/2020 9:02:58,7/27/2020 9:44:08
43577,6/29/2022 11:36:24,7/27/2020 10:39:56
43607,5/16/2022 10:29:34,7/27/2020 11:30:50
43677,7/30/2020 15:14:15,7/27/2020 13:54:44
43706,4/14/2022 10:44:38,7/27/2020 14:42:24
43716,4/28/2022 10:22:43,7/27/2020 14:57:57
43796,11/26/2020 22:24:45,7/27/2020 17:58:37
43823,03/04/2022 16:18,7/27/2020 19:11:51
43845,01/06/2022 22:34,7/27/2020 23:11:01
43851,02/09/2022 12:41,7/27/2020 23:28:02
43870,02/12/2022 13:27,7/28/2020 0:15:37
43903,8/20/2020 12:15:38,7/28/2020 2:13:49
43950,08/11/2020 15:10,7/28/2020 4:14:11
44014,9/15/2020 15:53:35,7/28/2020 6:28:44
44234,9/18/2020 12:29:13,7/28/2020 15:06:12
44293,8/29/2020 23:33:29,7/28/2020 16:38:06
44368,7/30/2020 13:21:17,7/28/2020 20:25:14
44412,09/04/2020 10:50,7/29/2020 0:43:51
44460,9/28/2020 16:19:57,7/29/2020 2:28:16
44478,7/29/2020 20:06:21,7/29/2020 3:26:54
44527,09/12/2020 15:37,7/29/2020 5:15:55
44584,5/16/2022 0:37:05,7/29/2020 6:47:24
44667,06/01/2022 21:42,7/29/2020 10:11:10
44726,12/03/2020 15:00,7/29/2020 12:01:45
44737,8/25/2020 20:27:22,7/29/2020 12:20:02
44834,02/10/2022 22:11,7/29/2020 15:57:14
44992,08/10/2020 23:43,7/30/2020 3:54:45
45008,12/06/2021 13:42,7/30/2020 4:11:19
45196,8/15/2020 15:44:20,7/30/2020 8:50:19
45289,04/10/2022 9:11,7/30/2020 11:30:26
45317,08/07/2020 11:38,7/30/2020 12:24:58
45333,1/27/2022 14:48:30,7/30/2020 12:57:52
45381,08/02/2020 19:41,7/30/2020 14:22:11
45390,09/07/2021 13:39,7/30/2020 14:54:32
45440,8/14/2020 19:41:26,7/30/2020 16:45:04
45683,06/09/2022 11:10,7/31/2020 5:12:24
45715,5/19/2021 6:46:02,7/31/2020 5:53:49
45815,08/03/2020 1:32,7/31/2020 8:37:34
45845,2/21/2022 23:56:04,7/31/2020 9:25:15
45934,08/03/2020 16:56,7/31/2020 13:06:54
46198,9/29/2020 13:17:59,08/01/2020 4:57
46230,12/21/2020 13:12:22,08/01/2020 5:54
46364,09/11/2020 16:06,08/01/2020 9:48
46379,10/14/2021 18:51:09,08/01/2020 10:09
46383,08/04/2020 23:41,08/01/2020 10:27
46467,08/02/2020 8:32,08/01/2020 14:00
46516,03/06/2022 14:29,08/01/2020 17:02
46530,04/03/2021 15:07,08/01/2020 17:48
46536,10/12/2020 23:52,08/01/2020 18:13
46550,5/18/2022 22:18:12,08/01/2020 19:01
46592,4/28/2022 13:42:32,08/02/2020 1:23
46617,05/03/2022 17:36,08/02/2020 3:09
46645,08/07/2020 23:11,08/02/2020 4:08
46720,08/03/2020 18:01,08/02/2020 6:26
46739,10/14/2020 21:04:07,08/02/2020 7:08
46806,6/14/2022 15:56:10,08/02/2020 9:27
46807,8/28/2020 10:06:05,08/02/2020 9:27
46837,08/04/2020 12:11,08/02/2020 10:29
46867,6/26/2022 18:31:25,08/02/2020 11:51
46945,8/15/2020 6:28:47,08/02/2020 16:06
47028,06/02/2022 15:47,08/03/2020 0:51
47069,03/04/2022 12:58,08/03/2020 3:29
47072,11/02/2021 22:54,08/03/2020 3:33
47105,8/13/2020 12:29:32,08/03/2020 4:41
47197,08/08/2020 10:48,08/03/2020 8:02
47199,6/21/2022 19:09:03,08/03/2020 8:03
47210,10/09/2020 9:11,08/03/2020 8:19
47249,5/29/2022 23:08:27,08/03/2020 9:36
47259,08/03/2020 18:02,08/03/2020 9:47
47283,08/04/2020 8:50,08/03/2020 10:40
47288,09/08/2020 14:55,08/03/2020 10:49
47320,4/25/2022 15:58:14,08/03/2020 11:51
47326,8/27/2020 15:10:24,08/03/2020 12:03
47335,9/19/2021 11:36:13,08/03/2020 12:13
47370,01/03/2021 13:03,08/03/2020 13:15
47380,5/15/2022 23:32:51,08/03/2020 13:33
47465,08/12/2020 11:13,08/03/2020 17:45
47468,09/02/2021 21:58,08/03/2020 17:54
47470,10/07/2021 7:37,08/03/2020 17:56
47563,09/03/2020 17:52,08/04/2020 2:58
47584,08/10/2020 18:11,08/04/2020 3:33
47940,09/04/2020 15:18,08/04/2020 14:31
47972,08/05/2020 17:06,08/04/2020 16:21
47999,5/31/2021 10:49:15,08/04/2020 18:09
48056,6/13/2022 10:35:47,08/05/2020 1:11
48070,4/17/2022 23:52:08,08/05/2020 2:14
48290,4/23/2022 2:56:05,08/05/2020 11:29
48302,03/09/2022 21:03,08/05/2020 11:49
48351,05/09/2022 11:57,08/05/2020 13:30
48391,1/15/2022 0:32:39,08/05/2020 16:28
48554,12/26/2020 22:16:47,08/06/2020 5:07
48603,4/16/2022 18:00:45,08/06/2020 7:11
48633,09/01/2020 15:50,08/06/2020 8:38
48805,08/12/2020 21:13,08/06/2020 14:22
48835,10/04/2020 16:41,08/06/2020 15:17
48892,12/25/2021 9:07:07,08/06/2020 17:02
48902,8/15/2020 17:25:30,08/06/2020 17:58
48952,8/21/2020 19:47:02,08/07/2020 0:10
48960,08/07/2020 18:26,08/07/2020 0:33
48964,08/07/2020 12:24,08/07/2020 0:54
49024,02/11/2022 16:28,08/07/2020 4:04
49077,9/21/2021 22:01:37,08/07/2020 6:15
49180,4/29/2022 13:00:52,08/07/2020 9:19
49256,2/14/2022 1:07:16,08/07/2020 11:20
49263,8/27/2020 23:06:15,08/07/2020 11:26
49268,2/27/2022 18:44:39,08/07/2020 11:31
49299,08/09/2020 14:30,08/07/2020 12:20
49342,8/13/2020 19:41:55,08/07/2020 13:28
49359,08/10/2020 21:16,08/07/2020 13:53
49427,08/08/2020 23:34,08/07/2020 15:49
49569,05/10/2022 22:46,08/08/2020 2:54
49585,6/15/2022 18:15:48,08/08/2020 3:20
49698,11/24/2021 17:57:29,08/08/2020 6:21
49881,08/08/2020 22:31,08/08/2020 12:22
49903,3/22/2022 18:34:07,08/08/2020 12:59
49958,8/15/2020 1:48:25,08/08/2020 15:13
49964,4/13/2021 14:10:39,08/08/2020 15:24
49969,08/09/2020 23:23,08/08/2020 15:34
49972,01/08/2022 17:44,08/08/2020 16:05
50108,8/19/2020 8:07:45,08/09/2020 2:25
50118,3/14/2021 10:04:36,08/09/2020 2:36
50236,8/20/2020 1:12:16,08/09/2020 6:39
50252,8/16/2020 20:34:29,08/09/2020 7:09
50257,09/06/2020 19:43,08/09/2020 7:13
50303,11/07/2021 21:22,08/09/2020 8:15
50311,3/23/2022 14:25:03,08/09/2020 8:31
50314,8/17/2020 0:31:19,08/09/2020 8:38
50321,05/02/2022 17:27,08/09/2020 8:49
50330,12/28/2020 14:19:56,08/09/2020 9:01
50423,11/29/2021 11:27:36,08/09/2020 10:56
50551,1/14/2022 1:23:58,08/09/2020 13:41
50560,8/21/2020 20:12:29,08/09/2020 13:55
50621,08/11/2020 20:20,08/09/2020 15:37
50723,4/19/2021 9:43:35,08/09/2020 21:45
50759,01/04/2021 8:30,08/10/2020 1:19
50906,08/12/2020 11:13,08/10/2020 5:36
50944,04/01/2022 13:43,08/10/2020 6:12
50987,12/07/2021 13:15,08/10/2020 6:35
51182,09/04/2021 12:25,08/10/2020 7:17
51233,04/03/2021 19:32,08/10/2020 7:25
51425,4/27/2022 1:43:05,08/10/2020 7:52
51575,04/09/2022 19:02,08/10/2020 8:13
51585,06/02/2022 21:03,08/10/2020 8:14
51655,2/23/2021 22:10:45,08/10/2020 8:24
51691,10/04/2021 17:55,08/10/2020 8:29
51798,3/15/2022 23:47:01,08/10/2020 8:44
51827,1/28/2021 15:03:45,08/10/2020 8:48
51852,10/24/2020 15:53:49,08/10/2020 8:51
51899,6/21/2022 8:03:29,08/10/2020 8:58
52029,8/14/2020 13:22:20,08/10/2020 9:21
52079,12/28/2020 0:13:58,08/10/2020 9:29
52421,9/27/2020 10:49:14,08/10/2020 10:33
52441,05/07/2022 17:00,08/10/2020 10:38
52547,1/16/2022 2:11:45,08/10/2020 11:04
52606,02/02/2022 13:36,08/10/2020 11:20
52607,5/21/2022 21:47:11,08/10/2020 11:20
52647,4/13/2022 14:56:39,08/10/2020 11:28
52772,03/05/2021 13:07,08/10/2020 11:58
52856,5/14/2022 12:02:11,08/10/2020 12:18
52903,02/03/2022 11:39,08/10/2020 12:30
52913,08/11/2020 18:29,08/10/2020 12:34
52975,01/07/2021 13:00,08/10/2020 12:55
52998,8/24/2020 11:07:29,08/10/2020 13:02
53079,6/28/2022 18:52:35,08/10/2020 13:32
53188,9/14/2021 17:08:34,08/10/2020 14:07
53254,11/15/2021 12:08:20,08/10/2020 14:33
53266,03/02/2022 2:37,08/10/2020 14:38
53346,5/13/2022 10:18:31,08/10/2020 15:13
53493,04/07/2022 1:54,08/10/2020 16:26
53494,2/18/2022 22:44:11,08/10/2020 16:26
53559,2/14/2022 18:18:01,08/10/2020 17:00
53652,12/05/2020 19:15,08/10/2020 18:24
53708,04/07/2022 9:04,08/10/2020 19:49
53733,8/17/2020 11:41:11,08/10/2020 21:00
53835,8/17/2020 16:58:18,08/11/2020 0:16
53860,09/08/2020 19:29,08/11/2020 0:39
53896,2/27/2022 12:57:51,08/11/2020 1:12
53970,02/12/2022 21:08,08/11/2020 2:08
54060,8/22/2020 21:19:00,08/11/2020 3:01
54067,8/20/2020 22:40:20,08/11/2020 3:05
54088,10/17/2021 20:38:34,08/11/2020 3:17
54094,10/01/2020 17:38,08/11/2020 3:23
54126,6/27/2022 17:59:58,08/11/2020 3:42
54207,9/13/2020 21:04:15,08/11/2020 4:28
54239,5/31/2022 12:28:35,08/11/2020 4:48
54309,07/07/2021 14:23,08/11/2020 5:46
54310,05/09/2022 17:39,08/11/2020 5:47
54381,3/31/2022 22:07:23,08/11/2020 6:50
54413,6/19/2022 15:06:04,08/11/2020 7:17
54443,03/08/2022 13:26,08/11/2020 7:42
54474,5/18/2022 19:57:07,08/11/2020 7:59
54484,1/15/2022 12:45:05,08/11/2020 8:10
54502,8/29/2020 15:40:53,08/11/2020 8:25
54518,9/23/2020 21:35:54,08/11/2020 8:34
54530,06/03/2022 14:05,08/11/2020 8:41
54636,09/10/2020 13:34,08/11/2020 10:22
54726,3/20/2022 5:11:10,08/11/2020 11:35
54763,6/14/2022 17:22:13,08/11/2020 12:27
55011,8/17/2020 21:14:02,08/11/2020 16:15
55090,09/06/2020 21:07,08/11/2020 17:45
55118,2/21/2022 1:08:02,08/11/2020 18:55
55216,12/25/2020 12:34:47,08/12/2020 1:35
55229,06/10/2022 12:01,08/12/2020 1:46
55246,4/21/2022 19:02:18,08/12/2020 2:16
55285,10/27/2020 20:48:22,08/12/2020 2:57
55313,8/18/2020 11:58:53,08/12/2020 3:18
55476,06/01/2022 12:14,08/12/2020 5:29
55521,2/21/2022 11:29:25,08/12/2020 6:14
55527,3/20/2022 17:07:22,08/12/2020 6:23
55571,1/14/2022 11:43:33,08/12/2020 7:19
55598,6/25/2022 22:39:43,08/12/2020 7:50
55669,3/13/2022 11:32:27,08/12/2020 8:56
55705,4/16/2022 20:30:55,08/12/2020 9:30
55738,4/23/2021 12:06:41,08/12/2020 10:12
55739,12/31/2021 16:01:17,08/12/2020 10:14
55791,04/06/2021 14:04,08/12/2020 11:27
55855,5/31/2022 16:20:49,08/12/2020 12:53
55914,06/01/2022 13:15,08/12/2020 14:32
55938,05/12/2022 10:42,08/12/2020 15:00
56030,6/20/2022 17:36:13,08/12/2020 16:47
56033,11/10/2020 20:10,08/12/2020 16:49
56059,12/03/2021 15:51,08/12/2020 17:52
56080,05/09/2022 18:11,08/12/2020 18:43
56157,8/14/2020 20:51:07,8/13/2020 0:52:12
56295,09/08/2020 12:58,8/13/2020 4:18:34
56369,10/07/2021 15:10,8/13/2020 6:02:56
56565,05/06/2022 9:58,8/13/2020 9:39:54
56623,4/26/2022 10:26:52,8/13/2020 10:38:41
56658,12/09/2021 13:56,8/13/2020 11:01:10
56696,3/29/2022 21:21:51,8/13/2020 11:48:00
56702,9/17/2021 19:09:56,8/13/2020 11:53:38
56717,6/28/2021 11:42:47,8/13/2020 12:13:46
56782,01/07/2022 9:58,8/13/2020 13:46:40
56796,8/23/2020 18:13:29,8/13/2020 14:08:47
56801,8/14/2020 12:10:38,8/13/2020 14:12:29
56834,4/21/2021 8:38:55,8/13/2020 15:05:11
56876,1/29/2022 15:24:27,8/13/2020 16:04:06
56906,4/20/2022 12:57:16,8/13/2020 16:41:35
57008,12/10/2020 20:15,8/14/2020 1:06:12
57254,8/15/2020 18:41:30,8/14/2020 8:41:42
57281,09/12/2020 14:02,8/14/2020 9:30:31
57351,03/01/2021 20:11,8/14/2020 10:56:53
57359,8/29/2020 14:03:03,8/14/2020 11:07:32
57373,01/03/2022 8:37,8/14/2020 11:21:10
57385,8/15/2020 14:20:01,8/14/2020 11:38:55
57423,09/05/2021 17:29,8/14/2020 12:30:50
57508,09/07/2020 15:39,8/14/2020 14:23:28
57564,4/27/2022 23:02:57,8/14/2020 16:03:26
57637,8/18/2020 22:01:18,8/14/2020 20:27:51
57708,8/18/2020 18:59:54,8/15/2020 2:51:39
57753,4/18/2022 10:32:02,8/15/2020 4:19:16
57798,8/31/2020 21:40:53,8/15/2020 5:27:29
57870,3/25/2021 0:46:29,8/15/2020 7:44:37
57956,7/23/2021 20:05:06,8/15/2020 10:17:09
57996,10/30/2020 13:25:07,8/15/2020 11:32:16
58000,04/07/2021 19:26,8/15/2020 11:37:00
58005,5/16/2021 15:22:24,8/15/2020 11:52:07
58042,09/01/2020 20:41,8/15/2020 13:06:30
58055,04/03/2021 8:15,8/15/2020 13:37:41
58060,8/16/2020 10:33:36,8/15/2020 13:50:25
58096,10/06/2021 20:56,8/15/2020 14:32:37
58162,8/21/2020 13:07:00,8/15/2020 16:20:52
58178,09/12/2020 20:27,8/15/2020 17:03:39
58263,10/21/2021 14:01:48,8/16/2020 0:20:27
58406,6/16/2022 17:41:14,8/16/2020 5:25:01
58491,4/19/2022 21:02:59,8/16/2020 7:30:20
58564,06/07/2022 7:40,8/16/2020 10:15:46
58626,6/30/2022 21:08:11,8/16/2020 11:52:15
58676,2/17/2022 8:56:59,8/16/2020 13:43:56
58767,05/10/2022 20:26,8/16/2020 17:16:35
58848,8/19/2020 16:41:20,8/17/2020 1:11:57
58953,6/23/2022 16:48:09,8/17/2020 5:27:11
58955,09/01/2020 12:53,8/17/2020 5:31:19
59024,8/22/2020 11:08:56,8/17/2020 8:12:05
59091,04/09/2022 16:10,8/17/2020 10:22:40
59106,11/25/2020 20:54:30,8/17/2020 10:36:37
59125,4/18/2022 13:50:10,8/17/2020 11:25:31
59258,9/24/2021 20:39:01,8/17/2020 13:30:36
59289,05/02/2022 18:08,8/17/2020 14:17:35
59298,5/14/2022 18:31:28,8/17/2020 14:26:51
59334,06/03/2022 19:34,8/17/2020 15:09:58
59349,4/19/2021 19:14:29,8/17/2020 15:25:32
59370,4/24/2021 17:51:14,8/17/2020 15:51:28
59396,11/12/2021 11:27,8/17/2020 16:59:54
59408,03/05/2022 8:17,8/17/2020 17:41:08
59420,2/27/2022 17:02:00,8/17/2020 19:32:39
59535,6/18/2022 12:01:08,8/18/2020 3:57:29
59564,1/30/2022 8:46:58,8/18/2020 5:04:06
59602,10/07/2021 17:55,8/18/2020 6:19:04
59682,6/15/2022 12:35:58,8/18/2020 8:57:41
59709,4/21/2022 4:54:10,8/18/2020 9:49:58
59831,8/20/2020 6:46:08,8/18/2020 13:18:07
59852,8/26/2020 22:36:51,8/18/2020 14:00:39
59867,3/17/2022 22:23:20,8/18/2020 14:26:09
59886,09/08/2020 11:38,8/18/2020 15:26:50
60023,8/19/2020 14:04:54,8/19/2020 2:46:52
60102,4/23/2022 15:53:01,8/19/2020 5:54:28
60210,2/18/2022 1:36:59,8/19/2020 10:41:51
60270,11/29/2021 19:05:23,8/19/2020 12:58:36
60288,09/02/2020 12:36,8/19/2020 13:36:34
60316,3/25/2022 20:47:49,8/19/2020 14:33:57
60317,9/17/2020 23:12:02,8/19/2020 14:37:02
60389,4/21/2022 10:28:12,8/19/2020 16:21:55
60398,5/29/2022 21:21:39,8/19/2020 16:36:49
60453,1/28/2022 17:20:32,8/19/2020 20:53:59
60543,03/02/2022 10:30,8/20/2020 2:16:05
60597,10/26/2020 15:51:01,8/20/2020 4:08:54
60665,1/26/2022 15:09:55,8/20/2020 5:23:34
60709,10/04/2020 23:40,8/20/2020 6:16:03
60816,1/22/2022 21:56:57,8/20/2020 8:56:49
60880,06/08/2022 22:45,8/20/2020 10:59:46
60910,12/16/2020 21:26:21,8/20/2020 12:13:41
61098,8/24/2020 2:35:51,8/21/2020 0:47:12
61103,8/27/2020 23:05:54,8/21/2020 0:58:39
61174,8/21/2020 12:27:49,8/21/2020 3:51:17
61264,06/08/2022 22:32,8/21/2020 7:00:54
61269,6/23/2022 18:39:33,8/21/2020 7:06:46
61272,12/03/2021 12:50,8/21/2020 7:12:19
61313,01/06/2022 20:24,8/21/2020 9:07:00
61324,8/21/2020 20:40:30,8/21/2020 9:38:49
61467,04/02/2022 18:15,8/21/2020 14:12:07
61497,8/22/2020 11:47:13,8/21/2020 15:39:56
61518,09/07/2020 13:10,8/21/2020 16:33:40
61552,03/10/2022 9:44,8/21/2020 19:47:29
61622,12/07/2020 22:08,8/22/2020 3:20:23
61688,04/07/2022 15:17,8/22/2020 5:35:12
61770,01/04/2022 22:03,8/22/2020 9:02:23
61792,2/23/2022 22:39:01,8/22/2020 9:46:20
61810,3/22/2022 6:49:46,8/22/2020 10:30:39
61895,09/03/2021 13:20,8/22/2020 13:38:19
61915,04/06/2022 7:43,8/22/2020 14:28:47
62178,09/12/2020 12:35,8/23/2020 4:57:34
62389,8/23/2020 20:52:39,8/23/2020 12:21:54
62480,4/19/2022 13:28:31,8/23/2020 15:28:58
62494,8/29/2020 18:00:49,8/23/2020 16:01:55
62801,8/28/2020 21:52:51,8/24/2020 8:40:41
62822,04/12/2022 1:30,8/24/2020 9:30:47
62922,06/08/2022 13:55,8/24/2020 12:46:35
