year_week,year_month,city,booking_id,created_datetime,request_start_datetime,request_end_datetime,member_id,member_age,member_gender,car_id,car_age,car_type,car_brand,car_model,car_insured_value
2022-15,2022-04,KV,213373,4/13/2022 22:20:47,4/16/2022 9:00:00,4/18/2022 9:00:00,37037,42,male,29138,4,suv,Toyota,RUSH,71000
2022-04,2022-01,KV,167708,1/27/2022 21:47:47,02/04/2022,02/07/2022,37037,42,male,27121,8,suv,Kia,SPORTAGE,60000
2022-25,2022-06,KV,266282,6/20/2022 16:10:26,6/23/2022 9:00:00,6/26/2022 9:00:00,37037,42,male,27121,8,suv,Kia,SPORTAGE,60000
2022-25,2022-06,KV,267464,6/22/2022 10:08:29,6/26/2022 12:30:00,6/27/2022 9:00:00,37037,42,male,27121,8,suv,Kia,SPORTAGE,60000
2022-13,2022-03,KV,204042,3/30/2022 17:50:55,04/02/2022,04/02/2022,37359,29,male,19264,6,sedan,Perodua,BEZZA,24000
2022-15,2022-04,KV,211994,04/11/2022,4/13/2022 13:00:00,4/14/2022 8:30:00,37359,29,male,21849,4,sedan,Perodua,BEZZA,30000
2022-24,2022-06,KV,261496,6/13/2022 15:22:35,6/16/2022 10:00:00,6/19/2022 21:00:00,37599,24,male,29679,8,suv,Honda,HRV,67000
2022-21,2022-05,KV,248207,5/26/2022 18:47:20,5/27/2022 7:00:00,5/29/2022 23:30:00,37832,35,male,34662,2,mpv,Maxus,G10,163000
2022-06,2022-02,KV,175091,02/10/2022,02/11/2022,02/11/2022,38779,21,male,22841,7,coupe,Mercedes-Benz,SLK250,127000
2022-07,2022-02,KV,177922,2/16/2022 10:30:12,2/17/2022 9:00:00,2/17/2022 18:00:00,38779,21,male,1036,8,hatchback,Proton,IRIZ,20000
2022-12,2022-03,KV,202150,3/27/2022 19:03:48,04/02/2022,04/04/2022,38991,38,male,29465,5,sedan,Honda,CIVIC,87000
2022-06,2022-02,KV,176364,02/12/2022,2/13/2022 9:00:00,2/13/2022 21:00:00,39069,43,female,3705,8,hatchback,Perodua,MYVI,24000
2022-20,2022-05,KV,241800,5/18/2022 14:39:27,5/19/2022 7:30:00,5/19/2022 23:30:00,39681,26,male,32648,6,sedan,Perodua,BEZZA,20000
2022-23,2022-06,KV,256438,06/06/2022,06/07/2022,06/08/2022,39681,26,male,32648,6,sedan,Perodua,BEZZA,20000
2022-18,2022-05,KV,229043,05/02/2022,05/02/2022,05/05/2022,39681,26,male,33616,5,sedan,Perodua,MYVI,27900
2022-19,2022-05,KV,235056,05/10/2022,05/12/2022,05/12/2022,39681,26,male,4595,6,sedan,Perodua,BEZZA,33000
2022-24,2022-06,KV,265517,6/19/2022 12:46:09,6/22/2022 13:30:00,6/24/2022 13:30:00,39821,35,male,31895,9,sedan,Toyota,ALTIS,45000
2022-25,2022-06,KV,269132,6/24/2022 14:23:31,6/24/2022 19:30:00,6/25/2022 19:00:00,39821,35,male,31895,9,sedan,Toyota,ALTIS,45000
2022-20,2022-05,KV,242673,5/19/2022 15:48:32,5/21/2022 14:00:00,5/22/2022 13:30:00,39821,35,male,30396,7,sedan,Perodua,BEZZA,26000
2022-25,2022-06,KV,270080,6/25/2022 17:56:18,6/26/2022 13:00:00,6/27/2022 13:00:00,39821,35,male,30396,7,sedan,Perodua,BEZZA,26000
2022-11,2022-03,KV,196700,3/19/2022 20:13:44,3/23/2022 21:00:00,3/27/2022 21:00:00,40165,29,male,4536,10,mpv,Perodua,ALZA,25000
2022-22,2022-05,KV,251984,5/31/2022 16:15:24,06/01/2022,06/02/2022,40513,40,female,1616,7,suv,Subaru,XV,37000
2022-11,2022-03,KV,195192,3/17/2022 16:44:29,3/22/2022 12:00:00,3/27/2022 12:00:00,40513,40,female,4176,10,mpv,Toyota,ALPHARD,135000
2022-21,2022-05,KV,245615,5/23/2022 14:37:38,5/28/2022 12:00:00,5/31/2022 12:00:00,40513,40,female,32294,7,sedan,Subaru,XV 2.0 I-P CROSSTREK,64000
2022-24,2022-06,KV,263583,6/16/2022 18:48:54,6/17/2022 20:00:00,6/20/2022 20:00:00,40513,40,female,32294,7,sedan,Subaru,XV 2.0 I-P CROSSTREK,64000
2022-25,2022-06,KV,266077,6/20/2022 10:32:49,6/21/2022 6:00:00,6/21/2022 20:00:00,40513,40,female,32294,7,sedan,Subaru,XV 2.0 I-P CROSSTREK,64000
2022-25,2022-06,KV,266984,6/21/2022 15:56:16,6/22/2022 6:00:00,6/22/2022 20:00:00,40513,40,female,32294,7,sedan,Subaru,XV 2.0 I-P CROSSTREK,64000
2022-24,2022-06,LGK,262045,6/14/2022 13:11:40,6/19/2022 15:00:00,6/20/2022 22:00:00,41281,30,male,34727,9,hatchback,Perodua,VIVA,1100000
2022-07,2022-02,KV,178037,2/16/2022 15:36:36,2/24/2022 9:00:00,2/27/2022 23:30:00,41360,32,male,1562,4,mpv,Toyota,AVANZA,69000
2021-52,2022-01,KV,154576,01/02/2022,01/02/2022,01/03/2022,41360,32,male,1446,3,mpv,Toyota,INNOVA,90300
2022-17,2022-04,KV,223521,4/25/2022 14:16:38,05/04/2022,05/08/2022,41765,27,female,24097,12,hatchback,Hyundai,CITY,15000
2022-16,2022-04,KV,219533,4/21/2022 14:16:25,5/13/2022 12:00:00,5/15/2022 23:30:00,41849,47,male,25164,5,mpv,Toyota,INNOVA,69900
2022-16,2022-04,KV,219371,4/21/2022 10:55:10,05/02/2022,05/09/2022,41849,47,male,32089,4,sedan,Nissan,ALMERA,46000
2022-22,2022-06,KV,255210,06/04/2022,06/05/2022,06/06/2022,42018,47,male,20308,2,suv,Proton,X50,103000
2022-20,2022-05,KV,242307,5/19/2022 6:58:48,5/20/2022 21:00:00,5/22/2022 21:00:00,42018,47,male,27715,8,sedan,Nissan,ALMERA,30000
2022-21,2022-05,KV,248567,5/27/2022 7:15:00,5/27/2022 22:00:00,5/29/2022 9:00:00,42018,47,male,19268,6,sedan,Toyota,VIOS,35000
2022-19,2022-05,KV,237619,5/13/2022 18:43:14,5/14/2022 12:00:00,5/15/2022 12:00:00,42018,47,male,31895,9,sedan,Toyota,ALTIS,45000
2022-09,2022-03,KK,187190,03/04/2022,03/04/2022,03/05/2022,42972,30,female,21296,8,sedan,Perodua,MYVI,35000
2022-09,2022-03,KK,187821,03/05/2022,03/05/2022,03/06/2022,42972,30,female,22600,2,hatchback,Perodua,AXIA,22000
2022-08,2022-02,KK,184105,2/27/2022 19:03:33,03/03/2022,03/04/2022,42972,30,female,16567,5,suv,Honda,BRV,54000
2022-15,2022-04,KK,212933,4/13/2022 11:18:16,5/13/2022 9:00:00,5/15/2022 9:00:00,43045,46,female,2714,4,mpv,Hyundai,STAREX,137000
2022-15,2022-04,KK,212947,4/13/2022 11:34:16,5/15/2022 12:30:00,5/18/2022 8:30:00,43045,46,female,2714,4,mpv,Hyundai,STAREX,137000
2022-07,2022-02,KV,177324,2/14/2022 20:00:07,2/15/2022 10:30:00,2/16/2022 10:00:00,43310,36,female,27801,3,sedan,Toyota,VIOS,59000
2022-08,2022-02,KV,182682,2/25/2022 14:53:42,2/26/2022 16:00:00,03/05/2022,44234,46,male,27052,4,sedan,Toyota,VIOS,63000
2022-09,2022-03,KV,186546,03/03/2022,03/05/2022,03/06/2022,44234,46,male,27052,4,sedan,Toyota,VIOS,63000
2022-20,2022-05,KV,244214,5/21/2022 13:12:00,5/23/2022 9:00:00,5/24/2022 9:00:00,44460,37,female,29338,8,sedan,Nissan,ALMERA,28000
2022-21,2022-05,KV,246086,5/24/2022 9:10:38,5/24/2022 14:30:00,5/25/2022 12:00:00,44460,37,female,29338,8,sedan,Nissan,ALMERA,28000
2022-16,2022-04,KV,216516,4/18/2022 0:42:57,4/30/2022 21:00:00,05/07/2022,45196,32,male,32908,8,hatchback,Perodua,AXIA,15000
2022-07,2022-02,KK,180170,2/20/2022 16:28:30,2/23/2022 9:00:00,2/26/2022 9:00:00,45196,32,male,3645,4,hatchback,Perodua,AXIA,33000
2022-13,2022-03,KV,203716,3/30/2022 9:14:35,04/01/2022,04/04/2022,45333,40,male,31714,9,sedan,Toyota,VIOS,28100
2022-08,2022-02,KV,181479,2/23/2022 13:22:24,2/25/2022 15:30:00,2/27/2022 15:30:00,45333,40,male,25576,5,sedan,Toyota,CAMRY,100000
2022-17,2022-04,KV,225360,4/27/2022 14:33:15,4/28/2022 9:00:00,4/29/2022 9:00:00,45333,40,male,25779,5,sedan,Volkswagen,PASSAT,79000
2022-18,2022-05,KV,229303,05/02/2022,05/02/2022,05/10/2022,45333,40,male,25779,5,sedan,Volkswagen,PASSAT,79000
2022-19,2022-05,KV,236590,05/12/2022,5/13/2022 17:00:00,5/16/2022 17:00:00,45333,40,male,25779,5,sedan,Volkswagen,PASSAT,79000
2022-20,2022-05,KV,240329,5/16/2022 20:33:58,5/17/2022 12:00:00,5/23/2022 17:00:00,45333,40,male,25779,5,sedan,Volkswagen,PASSAT,79000
2022-04,2022-01,KV,167490,1/27/2022 14:48:30,1/30/2022 10:00:00,02/02/2022,45333,40,male,22379,5,sedan,Toyota,CAMRY,104000
2022-21,2022-05,KV,246260,5/24/2022 13:59:28,5/24/2022 19:00:00,6/24/2022 17:30:00,45333,40,male,22379,5,sedan,Toyota,CAMRY,104000
2022-25,2022-06,KV,268695,6/23/2022 23:41:36,6/24/2022 21:00:00,6/27/2022 17:30:00,45333,40,male,22379,5,sedan,Toyota,CAMRY,104000
2022-22,2022-06,KV,254174,06/03/2022,07/08/2022,07/12/2022,45440,38,female,19008,5,sedan,Perodua,BEZZA,30000
2022-22,2022-06,KV,253485,06/02/2022,06/06/2022,6/13/2022 21:00:00,45440,38,female,9625,9,sedan,Toyota,VIOS,31000
2022-04,2022-01,KV,167763,1/27/2022 23:23:15,1/29/2022 9:30:00,1/31/2022 21:00:00,45440,38,female,20211,9,hatchback,Perodua,MYVI,20700
2022-11,2022-03,KV,194264,3/16/2022 10:23:34,3/17/2022 9:30:00,3/20/2022 20:30:00,45440,38,female,24097,12,hatchback,Hyundai,CITY,15000
2022-13,2022-03,KV,205000,3/31/2022 20:28:47,04/02/2022,04/02/2022,45440,38,female,30453,9,sedan,Perodua,VIVA,15000
2022-21,2022-05,KV,247893,5/26/2022 12:43:11,5/27/2022 12:00:00,5/29/2022 21:00:00,45440,38,female,30453,9,sedan,Perodua,VIVA,15000
2022-24,2022-06,KV,265164,6/18/2022 20:20:13,6/23/2022 12:00:00,6/25/2022 21:00:00,45440,38,female,6156,12,hatchback,Perodua,MYVI,21000
2022-20,2022-05,PGI,241020,5/17/2022 14:53:40,5/21/2022 16:00:00,5/22/2022 16:00:00,45815,37,female,33873,8,hatchback,Perodua,AXIA,12000
2022-21,2022-05,PGI,247051,5/25/2022 13:20:44,5/25/2022 21:00:00,5/26/2022 21:00:00,45815,37,female,32526,9,hatchback,Perodua,MYVI,21000
2021-52,2022-01,KV,154339,01/01/2022,01/02/2022,01/07/2022,45934,35,male,1445,11,hatchback,Perodua,MYVI,22000
2022-25,2022-06,KV,266467,6/20/2022 21:00:51,6/23/2022 9:00:00,6/24/2022 9:00:00,46739,28,male,19200,6,hatchback,Perodua,AXIA,23000
2022-24,2022-06,KV,262036,6/14/2022 12:48:01,6/16/2022 9:00:00,6/18/2022 9:00:00,46739,28,male,28455,6,sedan,Perodua,BEZZA,28000
2022-26,2022-06,KV,272040,6/28/2022 16:35:06,6/30/2022 9:00:00,07/02/2022,46739,28,male,35663,5,sedan,Proton,SAGA,25000
2022-22,2022-05,KV,251250,5/30/2022 17:03:47,06/02/2022,06/03/2022,46739,28,male,9352,3,sedan,Perodua,BEZZA,30000
2022-20,2022-05,KV,242005,5/18/2022 19:33:41,5/19/2022 9:00:00,5/21/2022 9:00:00,46739,28,male,32364,1,sedan,Perodua,AXIA,35000
2022-19,2022-05,KV,234988,05/10/2022,05/12/2022,5/13/2022 9:00:00,46739,28,male,31239,9,sedan,Proton,IRIZ,31000
2022-22,2022-06,KV,254739,06/04/2022,06/07/2022,06/11/2022,46739,28,male,2011,6,sedan,Perodua,BEZZA,30000
2022-09,2022-03,KV,185096,03/01/2022,03/04/2022,03/07/2022,47283,51,female,2998,3,mpv,Perodua,ALZA,57000
2022-08,2022-02,KV,180838,2/21/2022 22:42:52,2/25/2022 11:00:00,2/28/2022 11:00:00,47283,51,female,1644,4,mpv,Proton,EXORA,45000
2022-09,2022-03,KV,186068,03/02/2022,03/10/2022,3/14/2022 12:00:00,47283,51,female,9352,3,sedan,Perodua,BEZZA,30000
2022-02,2022-01,KV,161068,1/15/2022 15:50:44,1/28/2022 12:00:00,1/31/2022 12:00:00,47283,51,female,1647,5,mpv,Proton,EXORA,38000
2022-04,2022-01,KV,167452,1/27/2022 13:18:14,1/31/2022 15:30:00,02/02/2022,47283,51,female,1647,5,mpv,Proton,EXORA,38000
2022-11,2022-03,KV,194017,3/15/2022 20:03:56,3/23/2022 11:00:00,3/27/2022 11:00:00,47283,51,female,27815,8,mpv,Proton,EXORA,37000
2022-14,2022-04,KV,209323,04/07/2022,04/08/2022,04/11/2022,47283,51,female,25578,5,sedan,Perodua,BEZZA,29700
2022-05,2022-02,KV,171966,02/03/2022,02/04/2022,02/07/2022,47283,51,female,26406,7,sedan,Nissan,ALMERA,36000
2022-17,2022-04,KV,223623,4/25/2022 15:58:14,4/25/2022 19:00:00,4/25/2022 23:30:00,47320,25,male,27790,5,mpv,Perodua,ALZA,40000
2022-24,2022-06,KV,263989,6/17/2022 11:16:59,6/30/2022 12:00:00,07/01/2022,48805,34,male,24381,3,mpv,Hyundai,STAREX,144000
2022-22,2022-05,KV,251307,5/30/2022 18:30:54,5/31/2022 16:00:00,06/02/2022,48902,29,male,26965,8,suv,Nissan,X-TRAIL,59000
2022-22,2022-06,KV,255081,06/04/2022,06/06/2022,06/07/2022,48902,29,male,25099,7,sedan,Ford,MUSTANG 2.3 ECOBOOST,200000
2022-23,2022-06,KV,256602,06/06/2022,06/07/2022,06/08/2022,48902,29,male,25099,7,sedan,Ford,MUSTANG 2.3 ECOBOOST,200000
2022-09,2022-02,KV,184913,2/28/2022 23:35:52,03/10/2022,3/13/2022 9:00:00,48902,29,male,21513,6,sedan,BMW,330E,131000
2022-10,2022-03,KV,191771,03/12/2022,3/13/2022 12:30:00,3/15/2022 12:30:00,48902,29,male,21513,6,sedan,BMW,330E,131000
2022-05,2022-02,KV,171719,02/03/2022,02/05/2022,02/06/2022,48902,29,male,27654,7,mpv,Toyota,VELLFIRE,192000
2022-05,2022-02,KV,172857,02/05/2022,02/06/2022,02/07/2022,48902,29,male,27654,7,mpv,Toyota,VELLFIRE,192000
2022-13,2022-04,KV,206538,04/02/2022,04/03/2022,04/04/2022,48902,29,male,6279,6,sedan,BMW,330E,131000
2022-17,2022-04,KV,223800,4/25/2022 19:04:47,05/02/2022,05/07/2022,48902,29,male,19217,6,sedan,BMW,330E,132000
2022-18,2022-05,KV,232307,05/07/2022,05/07/2022,05/08/2022,48902,29,male,19217,6,sedan,BMW,330E,132000
2022-21,2022-05,KK,247418,5/25/2022 21:03:29,6/25/2022 10:30:00,6/28/2022 20:30:00,49698,28,female,30397,1,sedan,Perodua,BEZZA,45000
2022-03,2022-01,KV,162549,1/18/2022 11:08:55,1/20/2022 9:30:00,1/20/2022 18:30:00,49881,26,male,6532,4,hatchback,Proton,SAGA,25000
2022-12,2022-03,KV,198396,3/22/2022 18:34:07,3/25/2022 9:00:00,3/27/2022 9:00:00,49903,23,female,30954,2,sedan,Perodua,AXIA,36000
2022-06,2022-02,KV,176821,2/13/2022 18:03:26,2/25/2022 20:00:00,2/28/2022 20:00:00,50108,49,male,19365,4,mpv,Proton,EXORA,40000
2022-09,2022-03,KV,188178,03/06/2022,03/06/2022,03/07/2022,50723,24,male,27988,8,sedan,Proton,SAGA,13000
2022-14,2022-04,NS,207970,04/05/2022,04/05/2022,04/06/2022,50723,24,male,28127,10,sedan,Proton,PERSONA,14000
2022-14,2022-04,KV,209254,04/07/2022,04/10/2022,04/11/2022,50723,24,male,30453,9,sedan,Perodua,VIVA,15000
2022-16,2022-04,KV,216999,4/18/2022 19:10:51,4/23/2022 14:00:00,4/24/2022 14:00:00,50723,24,male,30453,9,sedan,Perodua,VIVA,15000
2022-20,2022-05,KV,240139,5/16/2022 15:21:42,5/21/2022 15:00:00,5/22/2022 15:00:00,50723,24,male,30453,9,sedan,Perodua,VIVA,15000
2022-10,2022-03,KV,190121,03/09/2022,03/09/2022,03/10/2022,50723,24,male,26356,9,sedan,Toyota,VIOS,34500
2022-10,2022-03,KV,190734,03/10/2022,03/11/2022,03/11/2022,50723,24,male,26356,9,sedan,Toyota,VIOS,34500
2022-11,2022-03,KV,195069,3/17/2022 13:51:57,3/17/2022 17:00:00,3/18/2022 17:00:00,50723,24,male,21836,6,hatchback,Perodua,AXIA,28000
2022-09,2022-02,JB,184564,2/28/2022 15:26:04,2/28/2022 18:30:00,03/01/2022,50723,24,male,28308,9,sedan,Toyota,VIOS,34000
2022-13,2022-03,KV,203839,3/30/2022 12:49:11,04/02/2022,04/04/2022,51182,35,male,1446,3,mpv,Toyota,INNOVA,90300
2022-03,2022-01,KV,163700,1/20/2022 15:20:01,1/21/2022 21:00:00,1/22/2022 21:00:00,51233,34,male,1506,3,mpv,Hyundai,STAREX,138000
2022-21,2022-05,KV,248210,5/26/2022 18:48:31,5/27/2022 21:30:00,5/28/2022 21:00:00,51233,34,male,9953,10,sedan,Kia,K5,36000
2022-08,2022-02,KV,184081,2/27/2022 18:29:31,03/12/2022,3/14/2022 19:00:00,51233,34,male,8572,10,suv,Kia,ðŸŒ™ðŸ•ŒSPORTAGE  2.0ðŸŒ™,38800
2022-22,2022-05,KV,251800,5/31/2022 12:15:53,6/17/2022 21:00:00,6/19/2022 21:00:00,51233,34,male,8572,10,suv,Kia,ðŸŒ™ðŸ•ŒSPORTAGE  2.0ðŸŒ™,38800
2022-18,2022-05,KV,233609,05/08/2022,05/10/2022,05/11/2022,51852,28,male,32099,7,sedan,Mercedes-Benz,C200,114000
2022-25,2022-06,KV,266675,6/21/2022 8:03:29,6/22/2022 14:00:00,6/24/2022 23:30:00,51899,32,female,4204,4,mpv,Hyundai,STAREX,120000
2022-22,2022-06,KV,252640,06/01/2022,06/03/2022,06/06/2022,52421,39,male,34416,4,sedan,Toyota,YARIS,56000
2022-03,2022-01,KV,162687,1/18/2022 15:29:52,1/18/2022 18:30:00,1/21/2022 12:00:00,52421,39,male,23972,3,suv,Renault,CAPTUR TROPHY LE,78000
2022-02,2022-01,KV,159277,01/12/2022,1/13/2022 18:00:00,1/15/2022 18:00:00,52772,22,male,6896,4,sedan,Honda,CITY,55000
2022-06,2022-02,Others,175781,02/11/2022,02/11/2022,02/12/2022,52772,22,male,21892,4,pickup,Mitsubishi,TRITON,95000
2022-03,2022-01,KV,164206,1/21/2022 11:24:21,1/21/2022 18:00:00,1/22/2022 18:00:00,52772,22,male,5135,3,sedan,Honda,CIVIC,86500
2022-06,2022-02,KV,173537,02/07/2022,02/07/2022,02/08/2022,52772,22,male,5135,3,sedan,Honda,CIVIC,86500
2022-14,2022-04,KV,208164,04/05/2022,04/09/2022,04/11/2022,52772,22,male,5135,3,sedan,Honda,CIVIC,86500
2022-21,2022-05,KV,245553,5/23/2022 13:02:15,5/29/2022 7:00:00,5/29/2022 23:30:00,52913,24,male,26356,9,sedan,Toyota,VIOS,34500
2022-19,2022-05,KV,236001,05/11/2022,5/13/2022 9:00:00,5/14/2022 23:30:00,53708,23,male,29547,6,sedan,Proton,SAGA,25600
2022-14,2022-04,KV,208886,04/07/2022,04/08/2022,04/09/2022,53708,23,male,21203,7,hatchback,Perodua,MYVI,25000
2022-14,2022-04,KV,210592,04/09/2022,04/10/2022,04/10/2022,53708,23,male,21203,7,hatchback,Perodua,MYVI,25000
2022-24,2022-06,KV,264029,6/17/2022 12:13:10,6/24/2022 10:00:00,6/26/2022 10:00:00,53860,29,female,25423,2,suv,Proton,X50,86000
2022-08,2022-02,KV,183911,2/27/2022 12:57:51,2/28/2022 12:00:00,03/02/2022,53896,26,male,12899,10,sedan,Mercedes-Benz,A180,90000
2022-20,2022-05,KV,240437,5/16/2022 22:53:30,5/28/2022 19:00:00,06/03/2022,54518,22,male,22809,2,sedan,Toyota,VIOS,89000
2022-13,2022-03,KV,204444,3/31/2022 8:40:16,04/04/2022,04/05/2022,54726,21,male,25099,7,sedan,Ford,MUSTANG 2.3 ECOBOOST,200000
2022-11,2022-03,KV,196856,3/20/2022 5:11:10,04/01/2022,04/02/2022,54726,21,male,30409,7,suv,Audi,Q7 S LINE,220000
2022-12,2022-03,KV,197469,3/21/2022 9:53:55,04/02/2022,04/03/2022,54726,21,male,30934,4,sedan,BMW,330I,238000
2022-13,2022-04,KV,206637,04/02/2022,04/09/2022,04/12/2022,55011,42,male,22527,3,hatchback,Perodua,MYVI,44000
2022-22,2022-05,KV,251507,5/30/2022 22:58:43,06/03/2022,06/06/2022,55011,42,male,22527,3,hatchback,Perodua,MYVI,44000
2022-09,2022-02,KV,184626,2/28/2022 16:54:58,03/02/2022,03/04/2022,55011,42,male,27801,3,sedan,Toyota,VIOS,59000
2022-02,2022-01,KK,158709,01/11/2022,01/12/2022,1/13/2022 7:00:00,55313,31,female,2715,4,mpv,Hyundai,STAREX,125000
2022-02,2022-01,KK,158416,01/10/2022,01/11/2022,01/12/2022,55313,31,female,2815,4,mpv,Hyundai,STAREX,13700000
2022-17,2022-04,KV,225448,4/27/2022 16:32:58,5/13/2022 21:00:00,5/15/2022 21:00:00,55669,41,male,28123,7,mpv,Hyundai,STAREX,83000
2022-10,2022-03,KV,192531,3/13/2022 11:32:27,3/18/2022 20:00:00,3/20/2022 18:00:00,55669,41,male,19365,4,mpv,Proton,EXORA,40000
2022-16,2022-04,KV,218130,4/19/2022 21:02:59,05/04/2022,05/06/2022,58491,24,male,30126,2,suv,Perodua,ARUZ,77000
2022-04,2022-01,KV,169228,1/30/2022 8:46:58,1/30/2022 13:30:00,1/31/2022 12:00:00,59564,24,male,27455,3,sedan,Proton,SAGA,31000
2022-09,2022-03,KV,186744,03/03/2022,03/07/2022,03/08/2022,60270,21,female,22809,2,sedan,Toyota,VIOS,89000
2022-21,2022-05,KV,250684,5/29/2022 21:21:39,5/31/2022 17:00:00,06/05/2022,60398,25,female,20054,12,sedan,Perodua,MYVI,14000
2022-04,2022-01,KV,166937,1/26/2022 15:09:55,02/01/2022,02/02/2022,60665,29,male,25578,5,sedan,Perodua,BEZZA,29700
2022-02,2022-01,KV,159503,01/12/2022,1/14/2022 11:00:00,1/16/2022 21:00:00,61174,35,male,2274,3,sedan,Toyota,VIOS,74000
2021-52,2022-01,KV,154550,01/01/2022,01/02/2022,01/03/2022,61272,27,male,20888,10,suv,Honda,CRV,53000
2022-01,2022-01,KV,156706,01/06/2022,01/11/2022,1/16/2022 17:30:00,61313,29,male,7774,8,sedan,Proton,IRIZ,19000
2022-22,2022-06,KV,252811,06/01/2022,06/04/2022,06/05/2022,61622,25,male,35131,6,hatchback,Perodua,MYVI,46000
2022-01,2022-01,KV,155809,01/04/2022,01/05/2022,01/09/2022,61770,22,male,17462,5,sedan,Proton,SAGA,26100
2022-01,2022-01,KV,157713,01/08/2022,01/09/2022,01/09/2022,61770,22,male,17462,5,sedan,Proton,SAGA,26100
2022-22,2022-06,KV,255793,06/05/2022,06/06/2022,06/07/2022,63032,22,female,21219,7,hatchback,Perodua,MYVI,23000
2022-23,2022-06,KV,257943,06/08/2022,06/08/2022,06/09/2022,63032,22,female,34798,5,hatchback,Perodua,MYVI,37000
2022-22,2022-06,KV,252774,06/01/2022,06/02/2022,06/03/2022,63032,22,female,24674,6,sedan,Proton,SAGA,28000
2022-17,2022-04,KK,225704,4/27/2022 22:39:13,07/01/2022,07/05/2022,63589,41,male,24743,11,sedan,Perodua,MYVI,19000
2022-06,2022-02,PGM,173878,02/07/2022,02/09/2022,2/14/2022 14:00:00,63981,39,male,27379,6,sedan,Proton,SAGA,23000
2022-09,2022-02,KV,184819,2/28/2022 21:36:14,03/02/2022,03/02/2022,64975,28,female,1306,8,hatchback,Perodua,MYVI,20400
2022-23,2022-06,KV,258020,06/08/2022,06/09/2022,06/09/2022,64975,28,female,1306,8,hatchback,Perodua,MYVI,20400
2022-11,2022-03,KV,193888,3/15/2022 16:42:56,3/20/2022 9:00:00,3/20/2022 23:30:00,64975,28,female,28817,5,sedan,Perodua,AXIA,27000
2022-13,2022-04,KV,206466,04/02/2022,04/04/2022,4/15/2022 23:30:00,64975,28,female,28817,5,sedan,Perodua,AXIA,27000
2022-20,2022-05,KK,241866,5/18/2022 16:27:54,5/26/2022 17:30:00,5/28/2022 17:00:00,65400,23,male,31134,1,sedan,Proton,SAGA,39000
2022-04,2022-01,KV,168561,1/29/2022 8:49:11,1/29/2022 12:00:00,1/29/2022 23:30:00,65424,23,male,10752,4,sedan,Perodua,BEZZA,28000
2022-18,2022-05,KK,233394,05/08/2022,05/08/2022,05/09/2022,65710,28,male,16563,5,hatchback,Perodua,MYVI,36000
2022-06,2022-02,PGI,175040,02/10/2022,2/15/2022 12:00:00,2/16/2022 12:00:00,66021,26,male,22917,3,hatchback,Perodua,AXIA,27000
2022-19,2022-05,PGI,236823,05/12/2022,06/01/2022,06/03/2022,66021,26,male,25879,3,mpv,Perodua,ALZA,42300
2022-25,2022-06,PGI,266509,6/20/2022 21:38:47,07/01/2022,07/03/2022,66021,26,male,34231,10,mpv,Perodua,ALZA,33250
2022-05,2022-01,KV,169827,1/31/2022 9:03:49,02/01/2022,02/02/2022,66199,33,female,22809,2,sedan,Toyota,VIOS,89000
2022-02,2022-01,KV,158727,01/11/2022,1/22/2022 8:00:00,1/23/2022 8:00:00,66331,33,male,25020,4,mpv,Hyundai,STAREX,80000
2022-26,2022-06,KV,271811,6/28/2022 11:08:39,6/30/2022 9:00:00,07/02/2022,66331,33,male,30404,10,mpv,Toyota,ALPHARD,68000
2022-21,2022-05,KV,249447,5/28/2022 3:51:53,5/30/2022 9:00:00,5/30/2022 23:30:00,66748,24,male,32364,1,sedan,Perodua,AXIA,35000
2022-21,2022-05,KV,246744,5/25/2022 0:55:02,5/27/2022 9:00:00,5/27/2022 15:30:00,66748,24,male,19265,6,sedan,Perodua,BEZZA,26000
2022-20,2022-05,KV,242849,5/19/2022 20:18:37,5/21/2022 12:00:00,5/22/2022 12:00:00,66897,25,female,32621,4,hatchback,Perodua,MYVI,44500
2022-09,2022-03,KV,186496,03/03/2022,03/11/2022,3/13/2022 21:00:00,66897,25,female,23899,8,sedan,Perodua,AXIA,18000
2022-20,2022-05,KV,241112,5/17/2022 16:55:14,06/03/2022,06/06/2022,66897,25,female,23899,8,sedan,Perodua,AXIA,18000
2022-12,2022-03,KV,201021,3/26/2022 7:15:18,4/20/2022 20:00:00,4/24/2022 14:00:00,67089,33,male,25164,5,mpv,Toyota,INNOVA,69900
2022-07,2022-02,KK,178901,2/18/2022 10:35:34,2/19/2022 12:00:00,2/20/2022 12:30:00,67419,36,male,16609,5,suv,Honda,BRV,61000
2022-12,2022-03,KV,198439,3/22/2022 20:03:29,3/25/2022 9:00:00,3/26/2022 9:00:00,68003,26,female,7732,4,suv,Perodua,ARUZ,65000
2022-11,2022-03,KV,193362,3/14/2022 21:44:15,3/15/2022 10:00:00,3/17/2022 10:00:00,68003,26,female,24942,2,sedan,Proton,SAGA,35000
2022-16,2022-04,KV,221087,4/22/2022 22:08:57,4/24/2022 14:00:00,4/25/2022 14:00:00,68003,26,female,20028,7,hatchback,Perodua,MYVI,26000
2022-08,2022-02,KV,183268,2/26/2022 12:23:00,2/26/2022 15:30:00,2/27/2022 15:30:00,68003,26,female,27301,4,sedan,Perodua,MYVI,39000
