booking_id,member_id,gross_revenue,net_revenue,rental_fee,SCDW_fee,delivery_fee,coupon_code
155979,443866,119,44,109,0,10,TLAZE75
155981,39195,600,360,600,0,0,BEGIN40
155985,234448,105,89.25,105,0,0,DRIVEON15
155987,298531,330.5,280.5,308,0,22.5,FRIENDSHIP50
155988,27425,85,73.75,75,0,10,DRIVEON15
155992,50252,315,225,300,0,15,BEGIN30
155998,686617,277,277,267,0,10,Z - No Promo Used
156009,71529,129,111.15,119,0,10,DRIVEON15
156013,68184,156.5,156.5,149,0,7.5,Z - No Promo Used
156016,724894,90,90,75,0,15,Z - No Promo Used
156017,144791,135,117.75,115,0,20,DRIVEON15
156020,144791,135,117.75,115,0,20,DRIVEON15
156022,144791,207,167.6,197,0,10,DRIVEON20
156024,2695,650,400,650,0,0,BEGIN40
156027,2575,890,640,800,80,10,BEGIN40
156028,46807,645,395,645,0,0,BEGIN40
156032,476554,467,243.5,447,0,20,HOLIYAY50
156038,580314,191,155.8,176,0,15,TLAZ20
156040,663249,450,360,450,0,0,DRIVEON20
156043,666486,257,257,242,0,15,Z - No Promo Used
156048,570708,375,302,365,0,10,DRIVEON20
156050,724996,241,191,231,0,10,FRIENDSHIP50
156052,703726,60,60,60,0,0,Z - No Promo Used
156053,396250,110,110,95,0,15,Z - No Promo Used
156057,368136,190,102.5,175,0,15,JOMTREVO50
156058,209660,315,255,300,0,15,DRIVEON20
156060,316594,142,122.2,132,0,10,DRIVEON15
156068,47210,460,280,450,0,10,BEGIN40
156070,599170,155,87.5,135,0,20,JOMTREVO50
156084,195311,60,52.5,50,0,10,DRIVEON15
156085,157794,110,95.75,95,0,15,DRIVEON15
156102,722822,455,389,440,0,15,DRIVEON15
156104,198074,550,330,550,0,0,BEGIN40
156106,30047,445,313,440,0,5,DRIVEON30
156108,30047,445,357,440,0,5,DRIVEON20
156110,178507,345,279,330,0,15,DRIVEON20
156119,432488,127,63.5,127,0,0,JOMTREVO50
156121,353048,792,592,792,0,0,JOMTREVO50
156124,200742,240,194,230,0,10,DRIVEON20
156125,339412,275,145,260,0,15,JOMTREVO50
156140,584799,148,125.8,148,0,0,DRIVEON15
156148,714022,76,76,66,0,10,Z - No Promo Used
156152,68530,690,690,675,0,15,Z - No Promo Used
156159,64656,200,200,200,0,0,Z - No Promo Used
156163,716926,525,375,520,0,5,DRIVEON30
156168,195474,213,173.4,198,0,15,DRIVEON20
156169,693223,78.5,78.5,66,0,12.5,Z - No Promo Used
156172,110914,160,128,160,0,0,DRIVEON20
156177,681986,180,126,180,0,0,DRIVEON30
156181,378802,87,75.45,77,0,10,DRIVEON15
156183,359256,340,240,330,0,10,TLAZ100A
156189,714262,120,120,110,0,10,Z - No Promo Used
156194,247997,70,70,60,0,10,Z - No Promo Used
156202,725734,315,255,300,0,15,DRIVEON20
156203,726159,690,640,675,0,15,FRIENDSHIP50
156210,427688,557.5,448.5,545,0,12.5,DRIVEON20
156212,710532,847,847,837,0,10,Z - No Promo Used
156213,587014,180,90,180,0,0,JOMTREVO50
156217,43903,150,129,140,0,10,DRIVEON15
156228,64597,171,137.8,166,0,5,DRIVEON20
156229,687616,496,398.8,486,0,10,DRIVEON20
156234,344118,189,189,174,0,15,Z - No Promo Used
156235,696427,274,194.8,264,0,10,JOMTREVO30
156241,725082,500,402,490,0,10,DRIVEON20
156243,567629,2795,2545,2775,0,20,BEGIN40
156244,636438,600,360,600,0,0,BEGIN40
156245,127,104,90.65,89,0,15,DRIVEON15
156248,713185,450,270,450,0,0,BEGIN40
156250,645269,285,231,270,0,15,DRIVEON20
156253,614829,460,280,450,0,10,BEGIN40
156257,726448,340,274,330,0,10,DRIVEON20
156260,631124,550,330,550,0,0,BEGIN40
156263,618387,550,330,550,0,0,BEGIN40
156265,15592,600,360,600,0,0,BEGIN40
156267,46467,216,176.8,196,0,20,DRIVEON20
156270,718838,150,129.75,135,0,15,DRIVEON15
156275,574537,97,97,87,0,10,Z - No Promo Used
156276,76400,99,99,94,0,5,Z - No Promo Used
156278,601919,147,147,137,0,10,Z - No Promo Used
156285,578480,590,390,590,0,0,JOMTREVO50
156289,720362,247,200.6,232,0,15,DRIVEON20
156292,432360,220,176,220,0,0,DRIVEON20
156293,567422,454,276.4,444,0,10,BEGIN40
156298,137865,546,327.6,546,0,0,BEGIN40
156301,703316,1236,1236,1221,0,15,Z - No Promo Used
156304,24467,3096,2327,3076,0,20,SOTREVO
156310,338830,73.5,63.6,66,0,7.5,DRIVEON15
156311,727045,372,264.9,357,0,15,DRIVEON30
156320,43233,165,115,150,0,15,FYTREVO50
156323,35877,124,124,109,0,15,Z - No Promo Used
156333,8734,197.5,159.5,190,0,7.5,DRIVEON20
156335,70540,138,117.3,138,0,0,DRIVEON15
156337,582874,660,410,650,0,10,BEGIN40
156343,269801,355,286,345,0,10,DRIVEON20
156350,493044,550,330,550,0,0,BEGIN40
156351,338830,264,211.2,264,0,0,DRIVEON20
156353,660387,160,160,150,0,10,Z - No Promo Used
156356,153377,81,81,66,0,15,Z - No Promo Used
156357,31695,100,87.25,85,0,15,DRIVEON15
156360,48892,67.5,67.5,55,0,12.5,Z - No Promo Used
156361,66386,447,276.2,427,0,20,BEGIN40
156368,650461,203,203,188,0,15,Z - No Promo Used
156369,91080,670,420,660,0,10,BEGIN40
156371,110249,188,152.4,178,0,10,DRIVEON20
156374,540655,122,122,107,0,15,Z - No Promo Used
156382,287529,462,283.2,447,0,15,BEGIN40
156383,474523,600,360,600,0,0,BEGIN40
156393,87721,622,385.2,592,0,30,BEGIN40
156397,727918,158,158,148,0,10,Z - No Promo Used
156399,517202,144,144,129,0,15,Z - No Promo Used
156420,341123,136,75.5,121,0,15,JOMTREVO50
156423,47326,120,103.5,110,0,10,DRIVEON15
156434,320528,165,90,150,0,15,HOLIYAY50
156435,141855,108,94.8,88,0,20,DRIVEON15
156436,727931,81,71.1,66,0,15,DRIVEON15
156437,203352,137.5,118,130,0,7.5,DRIVEON15
156438,180449,98,84.8,88,0,10,DRIVEON15
156446,8257,129,129,129,0,0,Z - No Promo Used
156447,713642,225.5,225.5,218,0,7.5,Z - No Promo Used
156449,319352,339,274.2,324,0,15,DRIVEON20
156450,714087,358,286.4,358,0,0,DRIVEON20
156461,724829,246,196,231,0,15,FRIENDSHIP50
156463,678683,147,127.2,132,0,15,DRIVEON15
156465,700042,295,211,280,0,15,BEGIN30
156469,92068,112.5,112.5,105,0,7.5,Z - No Promo Used
156470,169536,1553,1303,1538,0,15,BEGIN40
156472,220082,104,104,89,0,15,Z - No Promo Used
156478,299431,134,116.15,119,0,15,DRIVEON15
156481,701578,169,138.2,154,0,15,DRIVEON20
156484,69295,330,231,330,0,0,BEGIN30
156491,281600,335,239,320,0,15,BEGIN30
156493,386554,418,218,408,0,10,JOMTREVO50
156495,45008,125,107.75,115,0,10,DRIVEON15
156497,705941,169,145.9,154,0,15,DRIVEON15
156498,420453,450,250,450,0,0,JOMTREVO50
156509,42331,480,296,460,0,20,BEGIN40
156520,520643,295,295,285,0,10,Z - No Promo Used
156523,473971,175,175,160,0,15,Z - No Promo Used
156530,363773,104,89.9,94,0,10,DRIVEON15
156532,645759,135,135,125,0,10,Z - No Promo Used
156540,638636,495,299,490,0,5,BEGIN40
156542,81472,310,221.5,295,0,15,BEGIN30
156547,728728,1660,1510,1650,0,10,DRIVEON20
156549,10235,82,71.2,72,0,10,DRIVEON15
156553,713154,1654,1654,1644,0,10,Z - No Promo Used
156554,198074,550,330,550,0,0,BEGIN40
156559,491353,425,263,405,0,20,BEGIN40
156562,728875,349,296.65,349,0,0,DRIVEON15
156563,536499,1125,925,1095,0,30,JOMTREVO50
156565,39195,600,360,600,0,0,BEGIN40
156571,700074,100,87.25,85,0,15,DRIVEON15
156572,375251,92,92,77,0,15,Z - No Promo Used
156574,198253,344,249.8,314,0,30,BEGIN30
156576,702329,80,50,65,0,15,LUVTREVO
156582,728441,246,199.8,231,0,15,DRIVEON20
156588,726647,132,132,132,0,0,Z - No Promo Used
156589,698993,146,126.35,131,0,15,DRIVEON15
156592,256278,390,195,390,0,0,JOMTREVO50
156594,29537,647,397,627,0,20,BEGIN40
156609,60317,582,353.2,572,0,10,BEGIN40
156612,22212,540,328,530,0,10,BEGIN40
156616,34949,429,343.2,429,0,0,DRIVEON20
156618,702731,267,218.6,242,0,25,DRIVEON20
156623,677679,110,95.75,95,0,15,DRIVEON15
156624,598488,465,375,450,0,15,DRIVEON20
156625,116076,164,142.4,144,0,20,DRIVEON15
156630,100344,147,117,132,0,15,TLAZ30
156631,678137,338,338,308,0,30,Z - No Promo Used
156636,30743,140,110,130,0,10,TLAZ30
156638,438702,495,255,480,0,15,HOLIYAY50
156650,18728,670,420,660,0,10,BEGIN40
156653,337019,361.5,361.5,346.5,0,15,Z - No Promo Used
156656,280810,115,62.5,105,0,10,HOLIYAY50
156658,336484,257,208.6,242,0,15,DRIVEON20
156664,481554,220,220,210,0,10,Z - No Promo Used
156665,644256,245.5,245.5,238,0,7.5,Z - No Promo Used
156670,408232,274,142,264,0,10,JOMTREVO50
156675,730047,514,314,504,0,10,JOMTREVO50
156678,165501,103,103,88,0,15,Z - No Promo Used
156688,73022,294,294,284,0,10,Z - No Promo Used
156690,379885,403.5,324.3,396,0,7.5,DRIVEON20
156700,50236,175,143,160,0,15,DRIVEON20
156706,61313,425,342,415,0,10,DRIVEON20
156707,76371,218,178.4,198,0,20,DRIVEON20
156708,223827,137,117.95,127,0,10,DRIVEON15
156711,76371,615,498,585,0,30,DRIVEON20
156714,273532,120,67.5,105,0,15,HOLIYAY50
156716,606716,200,143,190,0,10,JOMTREVO30
156718,729291,170,170,160,0,10,Z - No Promo Used
156721,729703,136,75.5,121,0,15,JOMTREVO50
156727,419515,700,560,700,0,0,DRIVEON20
156735,689074,360,255,350,0,10,BEGIN30
156739,584799,148,125.8,148,0,0,DRIVEON15
156741,87101,468,292.8,438,0,30,BEGIN40
156744,385415,292,292,282,0,10,Z - No Promo Used
156748,299731,252,203.6,242,0,10,DRIVEON20
156749,193042,131,70.5,121,0,10,HOLIYAY50
156755,724925,105,105,105,0,0,Z - No Promo Used
156761,730565,155.5,84,143,0,12.5,JOMTREVO50
156763,508136,532.5,322.5,525,0,7.5,BEGIN40
156764,730289,795,595,780,0,15,JOMTREVO50
156769,573419,271,143,256,0,15,JOMTREVO50
156772,43845,408,244.8,408,0,0,TLAZ40
156777,730728,477,277,447,0,30,JOMTREVO50
156778,586686,285,204,270,0,15,BEGIN30
156790,730954,298,149,298,0,0,JOMTREVO50
156791,77572,308,248.4,298,0,10,DRIVEON20
156797,158648,495,297,495,0,0,BEGIN40
156798,416289,395,281,380,0,15,JOMTREVO30
156803,246126,100,100,85,0,15,Z - No Promo Used
156806,730161,92,68.9,77,0,15,JOMTREVO30
156810,64656,200,200,200,0,0,Z - No Promo Used
156812,730997,111.5,81.8,99,0,12.5,JOMTREVO30
156817,70540,138,117.3,138,0,0,DRIVEON15
156827,731225,190,102.5,175,0,15,JOMTREVO50
156828,197631,123,106.8,108,0,15,DRIVEON15
156829,359869,110,55,110,0,0,JOMTREVO50
156832,326189,546,327.6,546,0,0,BEGIN40
156838,623504,447,274.2,432,0,15,BEGIN40
156845,326037,140,121.25,125,0,15,DRIVEON15
156848,719605,280,280,280,0,0,Z - No Promo Used
156849,608881,397,280.9,387,0,10,DRIVEON30
156868,72429,127,107.95,127,0,0,DRIVEON15
156873,275927,445,316,430,0,15,BEGIN30
156875,730409,246,176.7,231,0,15,JOMTREVO30
156877,448403,80,69.5,70,0,10,DRIVEON15
156885,622019,110,55,110,0,0,JOMTREVO50
156891,309486,1380,1104,1380,0,0,SBMPBTREVO
156892,730216,158,84,148,0,10,JOMTREVO50
156897,669985,300,300,280,0,20,Z - No Promo Used
156899,78851,120,67.5,105,0,15,HOLIYAY50
156904,221231,657.5,457.5,650,0,7.5,JOMTREVO50
156905,103688,375,303,360,0,15,DRIVEON20
156906,56782,186,152.8,166,0,20,DRIVEON20
156912,439714,613,363,598,0,15,HOLIYAY50
156917,216603,60,53.25,45,0,15,DRIVEON15
156918,89446,575,357,545,0,30,BEGIN40
156920,472329,365,255.5,365,0,0,BEGIN30
156929,660387,150,150,150,0,0,Z - No Promo Used
156938,721193,102.5,102.5,95,0,7.5,Z - No Promo Used
156939,28250,315,225,300,0,15,BEGIN30
156948,718941,248,248,238,0,10,Z - No Promo Used
156963,401222,340,175,330,0,10,JOMTREVO50
156966,99829,95,82.25,85,0,10,DRIVEON15
156967,488945,276.5,200.3,254,0,22.5,BEGIN30
156973,87226,784,534,769,0,15,BEGIN40
156983,493044,550,330,550,0,0,BEGIN40
156984,174959,282,252,267,0,15,LUVTREVO
156986,573164,370.5,261.6,363,0,7.5,BEGIN30
156990,732300,410,210,400,0,10,JOMTREVO50
156996,203352,148,125.8,148,0,0,DRIVEON15
156997,198074,550,330,550,0,0,BEGIN40
156998,517202,144,144,129,0,15,Z - No Promo Used
156999,702945,172.5,172.5,165,0,7.5,Z - No Promo Used
157005,731008,301,158,286,0,15,JOMTREVO50
157010,188622,147.5,128.45,127,13,7.5,DRIVEON15
157020,33841,119,102.65,109,0,10,DRIVEON15
157026,470855,120,120,105,0,15,Z - No Promo Used
157028,37874,235,191,220,0,15,DRIVEON20
157041,584799,158,158,158,0,0,Z - No Promo Used
157049,454418,93,79.05,93,0,0,DRIVEON15
157055,609787,115,62.5,105,0,10,JOMTREVO50
157056,624525,257,131,252,0,5,JOMTREVO50
157065,132977,92,68.9,77,0,15,DRIVEON30
157070,410834,220,187,220,0,0,DRIVEON15
157075,712222,655,455,645,0,10,JOMTREVO50
157081,733299,417,217,417,0,0,JOMTREVO50
157084,733299,417,250.2,417,0,0,BEGIN40
157085,432074,310,160,300,0,10,HOLIYAY50
157088,732084,838,638,833,0,5,JOMTREVO50
157090,188876,444,272.4,429,0,15,BEGIN40
157091,726931,600,480,600,0,0,DRIVEON20
157095,387513,105,81.9,77,8,20,JOMTREVO30
157096,40651,891,891,876,0,15,Z - No Promo Used
157102,732212,1131,931,1101,0,30,JOMTREVO50
157110,718941,912,912,912,0,0,Z - No Promo Used
157116,677880,292,235.6,282,0,10,DRIVEON20
157117,733690,300,214.5,285,0,15,JOMTREVO30
157125,340168,712.5,712.5,682.5,0,30,Z - No Promo Used
157126,730866,370.5,189,363,0,7.5,JOMTREVO50
157127,25232,1830,1830,1815,0,15,Z - No Promo Used
157128,733796,115,62.5,105,0,10,JOMTREVO50
157131,733842,195,105,180,0,15,JOMTREVO50
157132,721615,311,311,296,0,15,Z - No Promo Used
157137,37884,134,116.15,119,0,15,DRIVEON15
157145,155184,460,280,450,0,10,BEGIN40
157154,39195,600,360,600,0,0,BEGIN40
157165,73234,420,342,390,0,30,DRIVEON20
157166,222181,765,615,750,0,15,DRIVEON20
157167,637465,298,211.6,288,0,10,BEGIN30
157183,193763,305,250,275,0,30,DRIVEON20
157184,675855,95,95,75,0,20,Z - No Promo Used
157186,717302,208,168.4,198,0,10,DRIVEON20
157195,730299,387,208.5,357,0,30,JOMTREVO50
157199,34034,289,234.2,274,0,15,DRIVEON20
157200,492974,205,167,190,0,15,DRIVEON20
157204,486892,472,346,420,42,10,BEGIN30
157208,709136,141,141,131,0,10,Z - No Promo Used
157210,336332,77,77,77,0,0,Z - No Promo Used
157213,75133,480,288,480,0,0,BEGIN40
157214,154276,477,292.2,462,0,15,BEGIN40
157220,5203,314,219.8,314,0,0,BEGIN30
157229,734236,144,123.9,134,0,10,DRIVEON15
157233,427528,212,212,197,0,15,Z - No Promo Used
157239,336332,77,77,77,0,0,Z - No Promo Used
157244,210583,415,255,400,0,15,BEGIN40
157245,417811,330,165,330,0,0,HOLIYAY50
157252,210583,736.5,586.5,714,0,22.5,DRIVEON30
157254,86863,165,135,150,0,15,DRIVEON20
157266,731174,308,161.5,293,0,15,JOMTREVO50
157270,618387,550,330,550,0,0,BEGIN40
157271,606910,480,280,450,0,30,JOMTREVO50
157273,619804,150,82.5,135,0,15,JOMTREVO50
157275,261522,175,143,160,0,15,DRIVEON20
157277,513419,235,125,220,0,15,HOLIYAY50
157278,360802,96,67.2,96,0,0,JOMTREVO30
157280,668099,265,265,250,0,15,Z - No Promo Used
157284,729868,257,181.4,252,0,5,JOMTREVO30
157296,336332,92,80.45,77,0,15,DRIVEON15
157305,1743,434,268.4,414,0,20,TLAZ40
157315,59349,347,347,347,0,0,Z - No Promo Used
157332,1521,296,207.2,296,0,0,BEGIN30
157336,733306,370,190,360,0,10,JOMTREVO50
157337,39897,165,165,135,0,30,Z - No Promo Used
157341,365972,99,70.8,94,0,5,BEGIN30
157346,229003,315,225,300,0,15,BEGIN30
157347,107456,289,206.8,274,0,15,BEGIN30
157351,453241,436,265.6,426,0,10,TLAZ40
157354,548329,145,145,130,0,15,Z - No Promo Used
157358,598732,230,120,220,0,10,JOMTREVO50
157362,108025,136,110.8,126,0,10,TSHP20
157366,614829,160,160,150,0,10,Z - No Promo Used
157367,622066,830,630,800,0,30,JOMTREVO50
157368,238216,126.5,110.15,109,0,17.5,DRIVEON15
157372,730471,400,205,390,0,10,JOMTREVO50
157376,584250,250,130,240,0,10,JOMTREVO50
157380,414895,464,464,464,0,0,Z - No Promo Used
157391,262404,802,652,792,0,10,DRIVEON20
157393,84475,400,284.5,385,0,15,BEGIN30
157394,734460,628,428,628,0,0,JOMTREVO50
157401,293833,128.5,128.5,121,0,7.5,Z - No Promo Used
157409,728999,355,286,345,0,10,DRIVEON20
157418,90121,160,85,150,0,10,JOMTREVO50
157421,205376,131,111.35,131,0,0,DRIVEON15
157422,696689,99,99,89,0,10,Z - No Promo Used
157423,333776,81,61.2,66,0,15,JOMTREVO30
157424,663713,346.5,346.5,346.5,0,0,Z - No Promo Used
157426,114906,251,251,231,0,20,Z - No Promo Used
157427,70540,138,117.3,138,0,0,DRIVEON15
157432,592351,450,250,440,0,10,JOMTREVO50
157437,49077,530,330,500,0,30,BEGIN40
157442,39195,600,360,600,0,0,BEGIN40
157444,151735,200,162,190,0,10,DRIVEON20
157448,479857,303,154,298,0,5,JOMTREVO50
157452,717748,128.5,128.5,121,0,7.5,Z - No Promo Used
157455,47326,227,187.6,197,0,30,DRIVEON20
157458,508136,660,660,630,0,30,Z - No Promo Used
157461,693896,815,565,800,0,15,BEGIN40
157467,180876,89,75.65,89,0,0,DRIVEON15
157476,601215,149,149,139,0,10,Z - No Promo Used
157482,508964,330,172.5,315,0,15,JOMTREVO50
157483,728458,299,242.2,284,0,15,DRIVEON20
157495,105048,658,508,638,0,20,DRIVEON30
157496,734268,1360,1360,1350,0,10,Z - No Promo Used
157497,717445,480,388,460,0,20,DRIVEON20
157503,696596,367,259.9,357,0,10,DRIVEON30
157514,686617,87,87,77,0,10,Z - No Promo Used
157515,21336,159,159,149,0,10,Z - No Promo Used
157519,694944,448.75,448.75,438.75,0,10,Z - No Promo Used
157521,735685,300,150,300,0,0,JOMTREVO50
157529,711527,354,354,346.5,0,7.5,Z - No Promo Used
157531,360122,364,259.3,349,0,15,BEGIN30
157534,326037,265,190,250,0,15,BEGIN30
157541,137865,364,254.8,364,0,0,BEGIN30
157542,137865,490,300,475,0,15,BEGIN40
157544,363987,165,142.5,150,0,15,DRIVEON15
157545,77911,528,324.8,508,0,20,BEGIN40
157554,584799,158,158,158,0,0,Z - No Promo Used
157556,736206,306,158,296,0,10,JOMTREVO50
157558,557990,230,115,230,0,0,HOLIYAY50
157567,22240,634.5,634.5,627,0,7.5,Z - No Promo Used
157570,736630,126,68,116,0,10,JOMTREVO50
157572,704557,132,132,132,0,0,Z - No Promo Used
157582,91080,1330,1080,1320,0,10,BEGIN40
157589,736428,98,71.6,88,0,10,JOMTREVO30
157590,198074,550,330,550,0,0,BEGIN40
157593,716101,254,254,254,0,0,Z - No Promo Used
157594,605182,173,141.4,158,0,15,DRIVEON20
157601,694320,1731.75,1731.75,1716.75,0,15,Z - No Promo Used
157605,49972,480,388,460,0,20,DRIVEON20
157611,734138,413,214,398,0,15,JOMTREVO50
157625,517202,136.5,136.5,129,0,7.5,Z - No Promo Used
157628,735007,191,138.2,176,0,15,JOMTREVO30
157631,448604,236,120.5,231,0,5,JOMTREVO50
157634,8368,269,144.5,249,0,20,HOLIYAY50
157635,737154,77,53.9,77,0,0,JOMTREVO30
157645,519760,1140,990,1140,0,0,DRIVEON15
157651,731363,567,367,552,0,15,JOMTREVO50
157660,737722,120,65,110,0,10,JOMTREVO50
157662,732811,390,195,390,0,0,JOMTREVO50
157668,730213,333,166.5,333,0,0,JOMTREVO50
157675,493044,550,330,550,0,0,BEGIN40
157678,737684,650,450,640,0,10,JOMTREVO50
157679,495898,140,75,130,0,10,JOMTREVO50
157686,731934,335,170,330,0,5,JOMTREVO50
157687,737723,640,440,640,0,0,JOMTREVO50
157693,571182,351,180.5,341,0,10,JOMTREVO50
157701,202400,230,230,230,0,0,Z - No Promo Used
157705,722867,1100,1100,1080,0,20,Z - No Promo Used
157713,61770,102,88.2,92,0,10,DRIVEON15
157714,738076,130,65,130,0,0,JOMTREVO50
157715,672972,205,167,190,0,15,DRIVEON20
157716,593425,197,103.5,187,0,10,JOMTREVO50
157726,589431,372.5,192.5,360,0,12.5,JOMTREVO50
157728,721792,482.5,398.9,418,42,22.5,DRIVEON20
157729,265047,316,256.8,296,0,20,DRIVEON20
157730,737530,153,81.5,143,0,10,JOMTREVO50
157731,471001,300,300,285,0,15,Z - No Promo Used
157732,64278,103,89.8,88,0,15,DRIVEON15
157733,618387,550,330,550,0,0,BEGIN40
157738,616597,594,394,594,0,0,JOMTREVO50
157748,151071,150,120,150,0,0,DRIVEON20
157755,71859,422,343.6,392,0,30,DRIVEON20
157767,733400,607.5,429,595,0,12.5,JOMTREVO30
157771,20745,395,281,380,0,15,HLBTREVO30
157783,624913,182.5,95,175,0,7.5,HOLIYAY50
157784,497828,197,197,170,17,10,Z - No Promo Used
157787,397065,308,159,298,0,10,JOMTREVO50
157802,37884,109,94.9,94,0,15,DRIVEON15
157803,289999,109,109,99,0,10,Z - No Promo Used
157807,489411,550,400,540,0,10,DRIVEON30
157809,734627,308,159,298,0,10,JOMTREVO50
157810,725646,246,176.7,231,0,15,DRIVEON30
157819,351167,125,67.5,115,0,10,JOMTREVO50
157827,737989,370,190,360,0,10,JOMTREVO50
157829,94867,254,203.2,254,0,0,DRIVEON20
157834,335,303.5,214.7,296,0,7.5,BEGIN30
157836,730738,440,240,440,0,0,JOMTREVO50
157843,150472,134,116.15,119,0,15,DRIVEON15
157845,178080,120,90,105,0,15,TLAZ30
157849,545591,158,89,138,0,20,JOMTREVO50
157866,97955,263,263,248,0,15,Z - No Promo Used
157867,39195,600,360,600,0,0,BEGIN40
157881,735610,242,126,232,0,10,JOMTREVO50
157882,665069,178,178,178,0,0,Z - No Promo Used
157885,242025,353,184,338,0,15,JOMTREVO50
157892,540655,114.5,114.5,107,0,7.5,Z - No Promo Used
157894,737591,386,198,376,0,10,JOMTREVO50
157897,605538,215,155,200,0,15,JOMTREVO30
157900,724179,330,167.5,325,0,5,JOMTREVO50
157901,739130,174,127.8,154,0,20,JOMTREVO30
157908,739755,161,114.2,156,0,5,JOMTREVO30
157909,141188,210,168,210,0,0,DRIVEON20
157910,737977,665,465,660,0,5,JOMTREVO50
157911,729268,595,395,580,0,15,JOMTREVO50
157916,159870,240,174,220,0,20,DRIVEON30
157917,715046,282,282,267,0,15,Z - No Promo Used
157918,184412,429,214.5,429,0,0,HOLIYAY50
157920,43406,270,270,255,0,15,Z - No Promo Used
157922,669985,150,150,140,0,10,Z - No Promo Used
157923,594682,504.5,307.7,492,0,12.5,BEGIN40
157926,493044,550,330,550,0,0,BEGIN40
157928,446944,414,214,414,0,0,JOMTREVO50
157930,20193,146,126.35,131,0,15,DRIVEON15
157933,728458,170,138,160,0,10,DRIVEON20
157937,739221,195,141,180,0,15,JOMTREVO30
157942,739934,535,335,525,0,10,JOMTREVO50
157945,47197,525,426,495,0,30,DRIVEON20
157948,70540,138,117.3,138,0,0,DRIVEON15
157950,730785,343,179,328,0,15,JOMTREVO50
157951,739681,208,148.6,198,0,10,JOMTREVO30
157957,417333,492.5,292.5,480,0,12.5,JOMTREVO50
157958,47326,110,93.5,110,0,0,DRIVEON15
157983,567773,295,147.5,295,0,0,JOMTREVO50
157985,666166,93,79.05,93,0,0,DRIVEON15
157986,739419,534,373.8,534,0,0,JOMTREVO30
157988,722843,835,711.25,825,0,10,DRIVEON15
157989,584799,158,134.3,158,0,0,DRIVEON15
157995,620859,188,152.4,178,0,10,DRIVEON20
157996,426848,490,298,480,0,10,BEGIN40
158004,8675,246,246,231,0,15,Z - No Promo Used
